s100a9,cd74,s100a8,ctsb,lyz1,spp1,apoe,psap,nampt,rgs1,il1b,basp1,g0s2,ccl4,gpnmb,glul,nr4a2,vim,sell,tnfaip3,csf3r,c1qa,il7r,alox5ap,h2-ab1,nkg7,hsp90aa1,h2-aa,cd79a,ier3,nfkbia,c1qb,ccl5,fos,hsph1,cd83,jun,zfp36l2,mmp9,ets1,slc25a37,klrd1,il1rn,ly9,cd247,sat1,zfp36,ccr7,fosb,gpr183,il2rb,itm2b,fyn,ms4a1,thbs1,ncf1,mxd1,hsp90ab1,cxcl2,gzma,cd69,bcl11b,egr1,cxcr1,ezr,pik3r1,gng10,npc2,msrb1,cd63,ppif,ypel5,cebpb,pou2f2,vmp1,itgb2,tuba1b,arl4c,fn1,h2-eb1,cd3d,nr4a1,s100a6,il1r2,cd7,id2,anxa1,cxcr5,herpud1,ivns1abp,cnot6l,ffar2,fosl2,trp53inp1,lgmn,f13a1,fcmr,osm,slc2a3,cst3,tnfrsf13c,cstb,plac8,lbr,ifitm3,mmp12,gimap4,msl1,ifit3,c1qc,irf8,s100a4,socs3,st6gal1,icos,dusp2,bank1,cd8a,pax5,csf2rb,smim14,tmem176b,ctsw,cd3g,h2-ob,leprotl1,actn1,prdm1,btg2,c5ar1,mef2c,ckap4,csrnp1,sdcbp,plek,p2ry13,clec4e,arhgef3,tgif1,apoc2,gm2a,vpreb3,ypel3,mafb,pdlim1,cd300e,ptger4,bcl11a,nfkb1,gsn,trem1,dgat2,rab31,nfkbiz,tsen34,cybb,blk,peli1,ralgps2,hspe1,ptgs2,ly86,ppp1r15a,ebf1,pten,tnf,klf4,ptafr,sun2,cd19,nfatc2,fcrla,pou2af1,trib1,cr2,eomes,fcrl1,hmox1,evl,ahnak,rsad2,rgs18,rnf149,vegfa,ccl3,ccl17,cd37,ctsc,fpr2,fgl2,tgfbi,selplg,arg1,slc40a1,tubb5,sgk1,rtn3,fabp5,spn,il1a,ccl22,s100a10
0,0.0185279303761934,0,0.0532416826088223,0,0,0.207299198700448,0.031675730590022,0,0,0,0,0,0,0.0543214357041105,0,0,0,0,0,0,0.677726302091711,0,0,0.0117574335744979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373311107241084,0,0,0,0,0.0617751777342224,0,0,0,0,0,0,0,0,0,0,0,0.0365240075571881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794859746176123,0.0542641154999532,0,0,0,0.0275520428468597,0,0,0,0,0,0,0,0,0,0.379121851862795,0,0,0,0,0,0,0,0,0,0,0,0.0849354488622512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256796768461688,0.0609458681844372,0,0,0.0721529556261153,0,0,0,0,0,0.00427256480701721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243321598086347,0,0,0,0,0,0,0,0,0,0,0.0261832657659353,0,0,0,0,0,0,0.00143905923711831,0,0,0.0777346227558266,0,0,0,0,0,0.0343569402418017,0,0.0398228213861308,0,0,0,0,0,0
0,0.0185019233546501,0,0,0,0,0,0,0,0,0,0.0364304901631407,0,0.040122616020367,0,0.000238080381202979,0,0,0,0,0,0,0,0,0.0195204418658156,0.0741059810723428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783535438392031,0,0.0527992716334876,0,0,0.0447296195546119,0.00874747028292086,0,0,0,0,0.0597814151233374,0,0.0761083141394447,0,0,0,0,0,0,0.146058274551248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168513845478632,0.0524446817188295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125866160092024,0,0,0,0,0.0695888114851974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117155638992271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210497448781307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019569741283288,0,0.010365595890091,0,0,0,0,0.0326630743128432,0,0,0.00164966594159804,0.00169650131182362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124816083172995,0,0,0
0.0340248555176722,0,0,0,0,0,0,0,0.0437841720087589,0,0,0,0,0,0,0.0111206276508432,0,0,0,0,0,0,0,0,0,0.0108710550448883,0,0,0,0.00794840080034544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112734783326896,0.0221791808472847,0,0,0.0451530961689159,0,0,0,0,0,0,0,0,0,0,0.00136543166347464,0,0,0.0934953648255581,0,0,0,0,0,0,0,0,0,0.0202887499759978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272507004722967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960338614424298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00112390874590549,0.012299223570274,0,0,0,0,0,0,0,0.0431880562774505,0,0,0,0,0,0,0.060202779009461,0,0,0,0,0,0,0,0,0,0.216575821323979,0,0,0,0,0,0,0,0,0.00673822820940292,0.0377630996222599,0,0,0,0,0,0,0,0,0,0,0,0.0051247891203195,0,0,0,0,0,0,0,0,0.138586189856612,0,0,0,0,0,0,0.043371404075384,0,0,0,0,0,0,0.0165911309452081,0,0,0,0.00593130287549568,0,0,0,0,0,0.0297500167443336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672736350421796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653380452400575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.170889757245644,0,0,0,0,0,0,0,0.012104440011384,0,0,0,0,0,0,0.107528772716822,0,0,0,0,0,0,0,0.0950984827784863,0,0,0.100692217434439,0.0323504258564104,0,0,0,0,0,0.00673815534575177,0,0.0374650168085491,0,0,0,0,0,0,0.0275095372443101,0.00212780319973227,0,0,0,0.0476019647314533,0.0130140744473763,0,0,0,0.006121873683935,0,0,0,0.0440384880409247,0,0,0.00559808648715111,0,0.0139873636842286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16238850995997,0,0,0,0,0,0.0329723454584819,0.0404961680761609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179438507322132,0.0168536483441537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125984371542214,0,0,0,0,0,0,0,0,0,0.00515932995591578,0,0,0,0,0,0,0,0,0,0,0,0,0.00531555368007197,0,0,0,0,0,0,0,0,0.0377210595942944,0,0,0.00040838147422314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00400906652443669,0.0282407846206805,0.00285893054566058,0,0,0,0.0777749439590398,0,0,0.00511783518711533,0,0,0,0,0.0181474946897259,0,0.0790927773832151,0,0,0,0,0,0,0,0,0,0.0675638086690212,0,0,0,0,0,0,0,0.037763144179038,0.0374650889738134,0,0,0,0,0,0,0,0,0,0,0,0,0.0403310678012407,0,0,0,0,0,0,0,0,0.017772332476259,0,0,0,0,0.0617470871231578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426524519487537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187362940687503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00693997708921866,0.0700135248728076,0,0,0.043353800962528,0.0163347884081701,0.017263708593814,0,0.0245957117365849,0,0,0,0.0250713058343022,0.0189257925190612,0,0,0.0179972635152895,0,0,0.0355119445414142,0,0,0,0,0,0,0.00349973170597555,0,0,0,0,0,0,0,0,0,0,0,0,0.0144448455827904,0,0,0.020682048344451,0.0239301571637158,0,0,0,0,0,0.059060714994162,0,0,0,0.00690519566723992,0,0,0,0.0133493236261083,0,0,0,0.0175401212671434,0.0101664201329001,0,0,0,0,0.0035779579897468,0.0225137101364972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527559895886948,0,0,0,0,0,0,0,0,0.00157737677486135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013721769260523,0,0,0,0.0176206044737727,0,0,0,0,0.0204430057846439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218957119499528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0871781131735029,0,0.106595851543948,0,0,0.000770862559250364,0,0.0146317559892718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868702207018793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271015571716886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435375754991702,0.0137304256249346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301088200701748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119857134595723,0,0.00321429149542908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554261455237679,0,0,0.00113397200506073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064569008153129,0,0,0,0.0283819157829373,0,0,0,0,0
0.034004222499925,0.041169111683632,0,0,0.0212739045465995,0,0,0.0406140434267887,0.0342307343520302,0,0,0.0547537430500651,0,0,0,0.0407461029445196,0,0,0,0,0.0142108348156282,0,0.0346774653842221,0,0.00348081665745918,0.00970607005187226,0,0,0,0,0,0,0.00783534927347606,0,0,0,0,0,0,0,0,0,0,0,0.0638438835993488,0.0457023742045795,0,0,0,0,0.0178656818974646,0,0.101717154128091,0,0,0,0.00298723032412502,0,0,0,0,0.0568378186400201,0,0,0,0.0312289327162793,0,0,0,0,0,0,0,0,0,0,0,0.00384327711348356,0,0,0.0414236893212338,0,0,0,0.0480090672910224,0,0,0,0,0,0.0343556159823597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238611827528134,0,0.00408853599805336,0,0,0,0.0137317368013857,0,0,0,0.0125416344011975,0,0,0,0.0172163748058667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463889957641509,0,0,0.0035171979296579,0,0,0,0,0,0,0,0,0,0,0,0.0149258145853549,0.0127600254510211,0,0,0,0,0,0,0,0,0,0.0413428662026729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0857751726307842,0.0204528477289198,0.0622858083091931,0,0,0,0,0,0.0852752118613826,0,0,0.0274243834674239,0,0,0.00310508366912673,0,0,0,0.0470254210319693,0,0.140307171476293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985435659898714,0,0,0,0,0.0238611001233444,0.00758581422961406,0,0,0,0,0,0.105399445003929,0,0,0.0698158703336396,0,0.0368868675170657,0,0,0,0.0282231828952913,0,0.0687743262488371,0,0,0.00275971811831677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083667294719919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185373423869129,0,0,0,0,0,0,0,0,0,0,0.0322126984183548,0,0,0,0,0,0,0,0,0,0.00591582548628947,0,0,0,0,0,0.0535390899178002,0,0,0,0,0,0,0.00997751346931689,0,0,0,0,0,0,0,0.0382555453000537,0.0462070758770486,0,0,0.0221741005973876,0,0,0,0,0,0,0,0,0,0.0012432512810725,0,0,0.0328204819034903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311133972223249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0352954259061558,0,0,0,0,0,0,0.00688557997767624,0.0278038903584078,0,0,0,0.0941465512438696,0,0,0.00254512774729302,0.00103404767731187,0,0,0,0,0,0,0.00232443789246738,0.195893983689968,0,0,0,0,0,0,0.052799167164415,0,0,0,0,0,0,0,0,0,0,0,0.137789893793959,0.00467142755488386,0,0.00400037248384104,0,0.0129147533872408,0.137881237696027,0,0,0,0,0,0,0,0,0.098888635208029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564956292675197,0,0.0377133832688067,0,0,0,0,0,0,0.0201306131210628,0.0727377951380671,0,0,0,0,0,0,0,0,0,0,0,0,0.0346478760236623,0,0,0,0.0840007719048242,0,0,0,0.0199616761505381,0,0,0,0,0,0.0109126550496266,0,0,0,0,0,0,0,0,0,0.134928764998054,0,0,0,0,0.00115643624852323,0,0,0,0,0,0,0,0,0,0.0600677203370171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496961336603585,0,0.0370787960654192,0,0,0,0,0.0678154308949587,0,0,0.0332406740440562,0,0,0,0,0,0,0,0,0,0,0,0,0.00468771032734957,0,0,0,0,0,0,0.0612883760625245,0,0,0
0,0,0,0,0,0.101094879147784,0,0,0,0,0.0835362248434131,0,0.125706788084109,0,0,0.00509048391526958,0,0,0,0,0,0,0,0.053019373287864,0,0,0,0,0,0.0706915773407667,0.0254293200540292,0,0,0,0,0,0,0.014444959498626,0,0,0,0,0,0,0,0.0248372338153037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091522206149411,0,0.0285567860203594,0,0,0,0,0,0.00912385857780892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299670393120662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04478191128198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169327696217379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046756645161429,0,0
0,0.00421811486126613,0,0,0.0124155950444835,0,0,0.00670606898496539,0,0,0,0,0,0,0,0.022509155399608,0.0336460375561607,0.0140414632886192,0,0,0,0,0,0,0.0145795847015147,0,0,0.0503586199614541,0.113561895047072,0,0,0,0,0,0,0.0275095408427402,0,0,0,0,0,0,0,0,0,0,0,0.0194599095304529,0,0,0,0.0233397928326542,0,0.0785198662003184,0,0,0,0,0,0,0,0,0,0,0.053881737121467,0,0,0,0,0,0,0.0334509453247763,0,0,0,0.0189812482206604,0,0,0,0,0,0.0407450556346081,0,0,0,0,0,0.107225156580943,0.053683213552644,0,0,0,0.00399661658268439,0.029288738857888,0,0,0.0414150134038131,0,0,0,0.0980068700117646,0,0,0,0,0,0,0,0,0,0.0444535396872874,0,0,0.0490458954125886,0,0,0.034544392812311,0,0.0053159267488948,0,0.0211820490860409,0,0,0,0.00990587012075016,0,0,0,0,0,0.032992504358535,0,0,0,0,0,0,0,0,0,0,0.0256185745431343,0,0,0.00272938810187023,0,0,0.0240664896429814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388176260226298,0,0.0185659888150278,0.0248406817207069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631839439884442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0826732818222077,0,0,0,0,0,0,0.0240437009102873,0,0,0.0348690881832363,0,0.0588597184068885,0,0,0,0,0,0,0,0,0,0,0.0131162575998639,0.14701103235917,0,0,0,0,0,0,0.0447295503803458,0.0112736692046406,0,0.00212804826675258,0,0,0,0.0638440750129198,0,0.137789873347655,0,0,0,0.0188050750628904,0,0,0,0,0.114562629752199,0,0.02109236815983,0,0,0,0,0,0,0.116335845622658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290612512547937,0,0.0614372691919058,0,0,0,0,0,0,0.0810246936088225,0.0621144542212747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598153363600323,0,0,0,0.0150115122850613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836030229461337,0,0,0,0,0.0806282462540859,0,0,0,0,0,0.0275769503883221,0,0,0,0.059039486210047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133092191565131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640377728935868,0,0.0398926798621309,0,0,0,0,0,0,0,0.0688500912302273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563574547862301,0,0,0
0,0,0,0,0.0493666902217786,0,0,0.0499189124001458,0.0935467838226113,0,0,0.0215049592997001,0.0937836156773638,0,0,0.118994525322876,0,0,0,0,0,0,0,0,0,0.011061018900946,0,0,0,0.0499978274283904,0.00609214512419539,0,0.00874757557950596,0.0221792885547396,0,0,0,0.0206817260792476,0,0.0457024096246706,0,0.00467138320254838,0.0248372400005518,0,0.0188052051284031,0,0,0,0,0,0.0200853045067021,0,0.0283644520754409,0,0,0,0.0378769309631668,0,0,0,0,0.00280705384437884,0,0,0,0,0,0,0,0,0.0326599602687609,0,0.0485549408306818,0,0,0,0,0,0,0,0,0,0,0,0.0095232587054222,0,0,0,0,0,0,0,0,0,0,0,0,0.0364558027227926,0,0,0,0,0,0,0.0260813342915697,0,0,0,0,0,0,0,0.0182255405303424,0,0,0,0,0,0,0,0,0,0.00406765620140771,0,0,0,0,0,0,0.0906009615215876,0,0,0,0.0361195111956197,0.00251038678719488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212741586295903,0,0.0267682010085961,0,0,0,0,0,0,0,0.00645985429071816,0,0,0,0,0,0,0,0.0238779061011315,0,0,0,0,0.00684934244163114,0,0,0,0,0.0093175528804743,0,0,0,0,0.0297681451917468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146883693753756,0,0,0
0,0,0,0,0,0,0,0,0,0.0997233215406769,0,0,0,0,0,0,0.089293302561687,0,0,0.0658785329038577,0,0,0.0308395701119678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239305661449178,0,0,0,0,0,0,0,0,0,0.00329253437249415,0.0315131267210892,0.0169661178921845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170760244957555,0,0,0,0,0,0,0.0209365665806462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300706729314388,0,0.0725789444157732,0,0,0,0,0,0.0194271586072446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203939144908045,0,0,0.0382147596212609,0,0,0,0,0,0,0,0,0,0,0,0,0.0231771279294066,0,0,0,0.0264817305308685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0296727924985669,0,0,0,0.00834720361522168,0,0,0.011792379980691,0,0,0,0,0,0,0,0.00378425715252965,0.00820302539675581,0,0,0,0,0,0.08930780349737,0.00591397260038911,0,0.00403583322985187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400055244952726,0,0.0194597993055421,0,0,0.00329248129780009,0,0,0.0274255410029302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534166414180244,0,0,0,0,0.0138756074290968,0,0.0488194878479084,0.00321578400796184,0,0,0.0331565318209989,0,0,0,0,0,0,0,0,0,0,0,0.0104427392847866,0,0,0,0,0,0,0,0,0.0213589233389706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380026295184584,0,0,0,0,0.0185457032491614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0855424666711723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125411307730389,0,0.00552443052206013,0.00108758758764902,0,0,0,0,0.00551977741202072,0.0128060790848468,0.0311097065151214,0,0,0,0,0,0,0.0451530043098809,0.00512477029019028,0.0476019815023903,0.0403309662289499,0,0,0,0,0,0,0,0,0,0.0315131231727185,0,0,0.0605796067350199,0,0,0,0,0,0,0,0.0234218604614614,0,0,0,0,0.0461029581281776,0.0018136366872312,0,0,0,0,0,0,0,0.0229025302726737,0,0,0,0,0,0,0,0,0,0.110207090760946,0.00122863374579541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131375723165631,0,0,0,0,0,0,0,0.00569949367745347,0,0,0,0,0,0.00852332926987389,0,0,0.00961438504357312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476616648613761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104462215773936,0,0,0,0.0241149922551461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0111168963303832,0.140737285315475,0.0176212759524547,0,0,0,0,0,0,0.0327289555428551,0,0,0,0,0,0,0.016014494530516,0,0,0,0.00958805124387817,0,0,0,0.0443986425369978,0.0216947884010185,0.00292231012022765,0,0,0,0,0,0,0,0,0.0130141502879995,0,0,0,0,0,0.0129145973060873,0,0,0,0,0.0169661632285925,0.0274255717906089,0.0605795739447565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437134748362016,0,0,0,0,0,0,0.0177804656810498,0,0,0,0,0,0,0,0,0,0.0106158320331709,0,0,0,0,0,0,0.0276722014860205,0,0,0,0,0,0,0,0,0,0.0133726257750581,0.014717332169044,0,0,0,0,0,0,0,0,0,0,0,0,0.0278623325547606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046462732407277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106092610617545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267198327752743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.07538877702266e-05,0.0238327855115224,0,0,0,0,0,0,0.000736074850320344,0,0,0.0497008269448754,0,0.0234982746925322,0,0.0110043578967693,0,0,0,0,0,0,0,0,0.0209672888474646,0.116672041977022,0,0,0,0,0,0,0.0597814214875726,0,0,0,0,0,0,0.0178657701033904,0,0.137881205560823,0,0,0.114562694377993,0.0200853805511091,0,0,0,0,0,0,0.0428869504245271,0,0,0,0,0,0,0.0807246702976861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017139675947424,0,0,0,0,0,0,0.133218409083293,0.0382419571237529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172617428754842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428184352849875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446639745226938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116138728633573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957103441044235,0,0,0,0,0,0,0.00610219681944973,0,0,0.0545332534853514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223855213456856,0,0,0
0.0849849093435736,0,0.0634475068472381,0,0,0,0,0,0.0694402212692778,0,0,0,0,0,0,0,0,0,0.00287649026602281,0,0.113753280154891,0,0,0,0,0,0,0,0.0313785978781253,0,0,0,0,0,0,0,0,0,0,0,0.0098547619092832,0,0,0.0233404567092008,0,0,0,0,0,0,0,0,0,0.0221159799534096,0,0,0.0151030211362076,0.0377444799193358,0,0,0,0,0,0.0703901638320673,0.042357500520234,0,0.0496379054844885,0,0.0307972448954642,0,0,0,0.0405678607106983,0,0.0554332162514948,0,0,0,0,0,0,0,0.00392208081666779,0,0,0,0,0,0,0,0,0.00703466186169165,0,0,0,0,0.0178305972357094,0,0,0,0,0,0,0,0.0241011260101917,0,0,0,0.00752320284377191,0,0,0,0,0,0,0,0,0,0,0.0346423700634043,0,0,0,0,0,0,0,0,0,0.0276806422644304,0,0,0,0.0149600616330871,0,0.0528853883926718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050999220295034,0.0205919623101806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395812330904921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559578673040108,0.0224972517937138,0,0,0,0,0,0,0.0246680784726415,0,0,0,0.0199973217083072,0,0,0,0,0,0,0,0
0.0374152043828834,0.0623306865817011,0,0,0,0,0,0.0247609760240868,0,0,0,0.076807920893843,0,0,0,0.0127930138853937,0,0,0,0.0657813559067224,0.0171687340311547,0,0.0547910126501205,0,0.0331073063788209,0,0,0,0,0,0,0,0.0761083309582267,0,0,0,0,0.0590605868282789,0,0.101717125486038,0,0,0,0,0.0210922199507642,0.0283640823868707,0,0,0,0,0.0428869042707261,0,0,0,0,0,0,0,0,0.00516995833081049,0,0.0559649909743003,0,0,0,0.0782728900731586,0,0,0,0,0,0,0,0,0,0,0,0.0569091950307589,0,0,0.0310780584417251,0,0,0,0.0554274958803055,0,0.0112001463696043,0,0,0,0.0777593307118584,0,0.018860285542004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204303955458345,0,0,0.0402114712265617,0,0,0,0,0,0.0135164685228887,0,0.0406551200739253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152894364591175,0,0,0,0,0,0.0246961330035948,0,0,0.00119595619578135,0,0,0,0,0,0,0,0,0,0,0,0.00491833744709552,0,0,0.00490909329712806,0,0,0,0,0,0,0,0.0268825063757026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
